service_id,date,exception_type
12025819,20160606,1
12025819,20160613,1
12025819,20160620,1
12025819,20160627,1
12025819,20160704,1
12025819,20160711,1
12025819,20160718,1
12025819,20160725,1
2025827,20160226,1
2025827,20160304,1
2025827,20160422,1
2025827,20160429,1
2025827,20160504,1
2025827,20160513,1
2025827,20160520,1
2025827,20160527,1
2025827,20160603,1
2025827,20160610,1
2025827,20160617,1
2025827,20160624,1
2025826,20160129,1
2025826,20160205,1
2025826,20160212,1
2025826,20160219,1
2025826,20160311,1
2025826,20160318,1
2025826,20160325,1
2025826,20160401,1
2025826,20160408,1
2025826,20160415,1
2025828,20160506,1
2025828,20160701,1
2025828,20160708,1
2025828,20160713,1
2025828,20160715,1
2025828,20160722,1
12025820,20160201,1
12025820,20160208,1
12025820,20160215,1
12025820,20160222,1
12025820,20160229,1
12025820,20160307,1
12025820,20160314,1
12025820,20160321,1
12025820,20160329,1
12025820,20160404,1
12025820,20160411,1
12025820,20160418,1
12025820,20160425,1
12025820,20160502,1
12025820,20160506,1
12025820,20160509,1
12025820,20160517,1
12025820,20160523,1
12025820,20160530,1
1132942,20160130,1
1132942,20160131,1
1132942,20160206,1
1132942,20160207,1
1132942,20160213,1
1132942,20160214,1
1132942,20160220,1
1132942,20160221,1
1132942,20160227,1
1132942,20160228,1
1132942,20160305,1
1132942,20160306,1
1132942,20160312,1
1132942,20160313,1
1132942,20160319,1
1132942,20160320,1
1132942,20160326,1
1132942,20160327,1
1132942,20160328,1
1132942,20160402,1
1132942,20160403,1
1132942,20160409,1
1132942,20160410,1
1132942,20160416,1
1132942,20160417,1
1132942,20160423,1
1132942,20160424,1
1132942,20160430,1
1132942,20160501,1
1132942,20160505,1
1132942,20160507,1
1132942,20160508,1
1132942,20160514,1
1132942,20160515,1
1132942,20160516,1
1132942,20160521,1
1132942,20160522,1
1132942,20160528,1
1132942,20160529,1
1132942,20160604,1
1132942,20160605,1
1132942,20160611,1
1132942,20160612,1
1132942,20160618,1
1132942,20160619,1
1132942,20160625,1
1132942,20160626,1
1132942,20160702,1
1132942,20160703,1
1132942,20160709,1
1132942,20160710,1
1132942,20160714,1
1132942,20160716,1
1132942,20160717,1
1132942,20160723,1
1132942,20160724,1
1132941,20160127,1
1132941,20160128,1
1132941,20160129,1
1132941,20160201,1
1132941,20160202,1
1132941,20160203,1
1132941,20160204,1
1132941,20160205,1
1132941,20160208,1
1132941,20160209,1
1132941,20160210,1
1132941,20160211,1
1132941,20160212,1
1132941,20160215,1
1132941,20160216,1
1132941,20160217,1
1132941,20160218,1
1132941,20160219,1
1132941,20160222,1
1132941,20160223,1
1132941,20160224,1
1132941,20160225,1
1132941,20160226,1
1132941,20160229,1
1132941,20160301,1
1132941,20160302,1
1132941,20160303,1
1132941,20160304,1
1132941,20160307,1
1132941,20160308,1
1132941,20160309,1
1132941,20160310,1
1132941,20160311,1
1132941,20160314,1
1132941,20160315,1
1132941,20160316,1
1132941,20160317,1
1132941,20160318,1
1132941,20160321,1
1132941,20160322,1
1132941,20160323,1
1132941,20160324,1
1132941,20160325,1
1132941,20160329,1
1132941,20160330,1
1132941,20160331,1
1132941,20160401,1
1132941,20160404,1
1132941,20160405,1
1132941,20160406,1
1132941,20160407,1
1132941,20160408,1
1132941,20160411,1
1132941,20160412,1
1132941,20160413,1
1132941,20160414,1
1132941,20160415,1
1132941,20160418,1
1132941,20160419,1
1132941,20160420,1
1132941,20160421,1
1132941,20160422,1
1132941,20160425,1
1132941,20160426,1
1132941,20160427,1
1132941,20160428,1
1132941,20160429,1
1132941,20160502,1
1132941,20160503,1
1132941,20160504,1
1132941,20160506,1
1132941,20160509,1
1132941,20160510,1
1132941,20160511,1
1132941,20160512,1
1132941,20160513,1
1132941,20160517,1
1132941,20160518,1
1132941,20160519,1
1132941,20160520,1
1132941,20160523,1
1132941,20160524,1
1132941,20160525,1
1132941,20160526,1
1132941,20160527,1
1132941,20160530,1
1132941,20160531,1
1132941,20160601,1
1132941,20160602,1
1132941,20160603,1
1132941,20160606,1
1132941,20160607,1
1132941,20160608,1
1132941,20160609,1
1132941,20160610,1
1132941,20160613,1
1132941,20160614,1
1132941,20160615,1
1132941,20160616,1
1132941,20160617,1
1132941,20160620,1
1132941,20160621,1
1132941,20160622,1
1132941,20160623,1
1132941,20160624,1
1132941,20160627,1
1132941,20160628,1
1132941,20160629,1
1132941,20160630,1
1132941,20160701,1
1132941,20160704,1
1132941,20160705,1
1132941,20160706,1
1132941,20160707,1
1132941,20160708,1
1132941,20160711,1
1132941,20160712,1
1132941,20160713,1
1132941,20160715,1
1132941,20160718,1
1132941,20160719,1
1132941,20160720,1
1132941,20160721,1
1132941,20160722,1
1132941,20160725,1
2025819,20160605,1
2025819,20160612,1
2025819,20160619,1
2025819,20160626,1
2025819,20160703,1
2025819,20160710,1
2025819,20160717,1
2025819,20160724,1
12025824,20160605,1
12025824,20160612,1
12025824,20160619,1
12025824,20160626,1
12025824,20160703,1
12025824,20160710,1
12025824,20160715,1
12025824,20160717,1
12025824,20160724,1
12025823,20160705,1
12025823,20160706,1
12025823,20160707,1
12025823,20160708,1
12025823,20160712,1
12025823,20160713,1
12025823,20160719,1
12025823,20160720,1
12025823,20160721,1
12025823,20160722,1
12025823,20160726,1
12025822,20160223,1
12025822,20160224,1
12025822,20160225,1
