service_id,date,exception_type
12025252,20160328,1
12025252,20160516,1
2025255,20160127,1
2025255,20160128,1
2025255,20160201,1
2025255,20160202,1
2025255,20160203,1
2025255,20160204,1
2025255,20160208,1
2025255,20160209,1
2025255,20160210,1
2025255,20160211,1
2025255,20160215,1
2025255,20160216,1
2025255,20160217,1
2025255,20160218,1
2025255,20160307,1
2025255,20160308,1
2025255,20160309,1
2025255,20160310,1
2025255,20160314,1
2025255,20160315,1
2025255,20160316,1
2025255,20160317,1
2025255,20160321,1
2025255,20160322,1
2025255,20160323,1
2025255,20160324,1
2025255,20160329,1
2025255,20160330,1
2025255,20160331,1
2025255,20160404,1
2025255,20160405,1
2025255,20160406,1
2025255,20160407,1
2025255,20160411,1
2025255,20160412,1
2025255,20160413,1
2025255,20160414,1
2025256,20160704,1
2025256,20160705,1
2025256,20160706,1
2025256,20160707,1
2025256,20160711,1
2025256,20160712,1
2025256,20160718,1
2025256,20160719,1
2025256,20160720,1
2025256,20160721,1
2025256,20160725,1
12025253,20160223,1
12025253,20160224,1
12025253,20160225,1
12025253,20160226,1
12025253,20160301,1
12025253,20160302,1
12025253,20160303,1
12025253,20160304,1
12025253,20160419,1
12025253,20160420,1
12025253,20160421,1
12025253,20160422,1
12025253,20160426,1
12025253,20160427,1
12025253,20160428,1
12025253,20160429,1
12025253,20160503,1
12025253,20160504,1
12025253,20160510,1
12025253,20160511,1
12025253,20160512,1
12025253,20160513,1
12025253,20160518,1
12025253,20160519,1
12025253,20160520,1
12025253,20160524,1
12025253,20160525,1
12025253,20160526,1
12025253,20160527,1
12025253,20160531,1
12025253,20160601,1
12025253,20160602,1
12025253,20160603,1
12025253,20160607,1
12025253,20160608,1
12025253,20160609,1
12025253,20160610,1
12025253,20160614,1
12025253,20160615,1
12025253,20160616,1
12025253,20160617,1
12025253,20160621,1
12025253,20160622,1
12025253,20160623,1
12025253,20160624,1
12025253,20160628,1
12025253,20160629,1
12025253,20160630,1
12025253,20160701,1
2025253,20160222,1
2025253,20160223,1
2025253,20160224,1
2025253,20160225,1
2025253,20160229,1
2025253,20160301,1
2025253,20160302,1
2025253,20160303,1
2025253,20160418,1
2025253,20160419,1
2025253,20160420,1
2025253,20160421,1
2025253,20160425,1
2025253,20160426,1
2025253,20160427,1
2025253,20160428,1
2025253,20160502,1
2025253,20160503,1
2025253,20160509,1
2025253,20160510,1
2025253,20160511,1
2025253,20160512,1
2025253,20160517,1
2025253,20160518,1
2025253,20160519,1
2025253,20160523,1
2025253,20160524,1
2025253,20160525,1
2025253,20160526,1
2025253,20160530,1
2025253,20160531,1
2025253,20160601,1
2025253,20160602,1
2025253,20160606,1
2025253,20160607,1
2025253,20160608,1
2025253,20160609,1
2025253,20160613,1
2025253,20160614,1
2025253,20160615,1
2025253,20160616,1
2025253,20160620,1
2025253,20160621,1
2025253,20160622,1
2025253,20160623,1
2025253,20160627,1
2025253,20160628,1
2025253,20160629,1
2025253,20160630,1
12025255,20160128,1
12025255,20160129,1
12025255,20160202,1
12025255,20160203,1
12025255,20160204,1
12025255,20160205,1
12025255,20160209,1
12025255,20160210,1
12025255,20160211,1
12025255,20160212,1
12025255,20160216,1
12025255,20160217,1
12025255,20160218,1
12025255,20160219,1
12025255,20160308,1
12025255,20160309,1
12025255,20160310,1
12025255,20160311,1
12025255,20160315,1
12025255,20160316,1
12025255,20160317,1
12025255,20160318,1
12025255,20160322,1
12025255,20160323,1
12025255,20160324,1
12025255,20160325,1
12025255,20160330,1
12025255,20160331,1
12025255,20160401,1
12025255,20160405,1
12025255,20160406,1
12025255,20160407,1
12025255,20160408,1
12025255,20160412,1
12025255,20160413,1
12025255,20160414,1
12025255,20160415,1
2025251,20160131,1
2025251,20160207,1
2025251,20160214,1
2025251,20160221,1
2025251,20160228,1
2025251,20160306,1
2025251,20160313,1
2025251,20160320,1
2025251,20160328,1
2025251,20160403,1
2025251,20160410,1
2025251,20160417,1
2025251,20160424,1
2025251,20160501,1
2025251,20160505,1
2025251,20160508,1
2025251,20160516,1
2025251,20160522,1
2025251,20160529,1
12025256,20160705,1
12025256,20160706,1
12025256,20160707,1
12025256,20160708,1
12025256,20160712,1
12025256,20160713,1
12025256,20160719,1
12025256,20160720,1
12025256,20160721,1
12025256,20160722,1
12025256,20160726,1
12025257,20160131,1
12025257,20160207,1
12025257,20160214,1
12025257,20160221,1
12025257,20160228,1
12025257,20160306,1
12025257,20160313,1
12025257,20160320,1
12025257,20160327,1
12025257,20160403,1
12025257,20160410,1
12025257,20160417,1
12025257,20160424,1
12025257,20160501,1
12025257,20160508,1
12025257,20160515,1
12025257,20160522,1
12025257,20160529,1
2025252,20160327,1
2025252,20160515,1
12025258,20160605,1
12025258,20160612,1
12025258,20160619,1
12025258,20160626,1
12025258,20160703,1
12025258,20160710,1
12025258,20160715,1
12025258,20160717,1
12025258,20160724,1
12025259,20160227,1
12025259,20160305,1
12025259,20160423,1
12025259,20160430,1
12025259,20160505,1
12025259,20160514,1
12025259,20160521,1
12025259,20160528,1
12025259,20160604,1
12025259,20160611,1
12025259,20160618,1
12025259,20160625,1
2025250,20160605,1
2025250,20160612,1
2025250,20160619,1
2025250,20160626,1
2025250,20160703,1
2025250,20160710,1
2025250,20160717,1
2025250,20160724,1
2025261,20160129,1
2025261,20160205,1
2025261,20160212,1
2025261,20160219,1
2025261,20160311,1
2025261,20160318,1
2025261,20160325,1
2025261,20160401,1
2025261,20160408,1
2025261,20160415,1
2025260,20160715,1
2025262,20160506,1
2025262,20160701,1
2025262,20160708,1
