service_id,date,exception_type
12025104,20160131,1
12025104,20160207,1
12025104,20160214,1
12025104,20160221,1
12025104,20160228,1
12025104,20160306,1
12025104,20160313,1
12025104,20160320,1
12025104,20160327,1
12025104,20160403,1
12025104,20160410,1
12025104,20160417,1
12025104,20160424,1
12025104,20160501,1
12025104,20160508,1
12025104,20160515,1
12025104,20160522,1
12025104,20160529,1
12025104,20160605,1
12025104,20160612,1
12025104,20160619,1
12025104,20160626,1
12025103,20160705,1
12025103,20160706,1
12025103,20160707,1
12025103,20160708,1
12025103,20160712,1
12025103,20160713,1
12025103,20160719,1
12025103,20160720,1
12025103,20160721,1
12025103,20160722,1
12025103,20160726,1
12025101,20160223,1
12025101,20160224,1
12025101,20160225,1
12025101,20160226,1
12025101,20160301,1
12025101,20160302,1
12025101,20160303,1
12025101,20160304,1
12025101,20160419,1
12025101,20160420,1
12025101,20160421,1
12025101,20160422,1
12025101,20160426,1
12025101,20160427,1
12025101,20160428,1
12025101,20160429,1
12025101,20160503,1
12025101,20160504,1
12025101,20160510,1
12025101,20160511,1
12025101,20160512,1
12025101,20160513,1
12025101,20160518,1
12025101,20160519,1
12025101,20160520,1
12025101,20160524,1
12025101,20160525,1
12025101,20160526,1
12025101,20160527,1
12025101,20160531,1
12025101,20160601,1
12025101,20160602,1
12025101,20160603,1
12025101,20160607,1
12025101,20160608,1
12025101,20160609,1
12025101,20160610,1
12025101,20160614,1
12025101,20160615,1
12025101,20160616,1
12025101,20160617,1
12025101,20160621,1
12025101,20160623,1
12025101,20160624,1
12025101,20160628,1
12025101,20160629,1
12025101,20160630,1
12025101,20160701,1
12025098,20160201,1
12025098,20160208,1
12025098,20160215,1
12025098,20160222,1
12025098,20160229,1
12025098,20160307,1
12025098,20160314,1
12025098,20160321,1
12025098,20160329,1
12025098,20160404,1
12025098,20160411,1
12025098,20160418,1
12025098,20160425,1
12025098,20160502,1
12025098,20160506,1
12025098,20160509,1
12025098,20160517,1
12025098,20160523,1
12025098,20160530,1
12025098,20160606,1
12025098,20160613,1
12025098,20160620,1
12025098,20160627,1
12025109,20160702,1
12025109,20160709,1
12025109,20160714,1
12025109,20160723,1
12025108,20160507,1
12025108,20160716,1
12025099,20160128,1
12025099,20160129,1
12025099,20160202,1
12025099,20160203,1
12025099,20160204,1
12025099,20160205,1
12025099,20160209,1
12025099,20160210,1
12025099,20160211,1
12025099,20160212,1
12025099,20160216,1
12025099,20160217,1
12025099,20160218,1
12025099,20160219,1
12025099,20160308,1
12025099,20160309,1
12025099,20160310,1
12025099,20160311,1
12025099,20160315,1
12025099,20160316,1
12025099,20160317,1
