service_id,date,exception_type
2025238,20160202,1
2025238,20160203,1
2025238,20160204,1
2025238,20160208,1
2025238,20160209,1
2025238,20160210,1
2025238,20160211,1
2025238,20160215,1
2025238,20160216,1
2025238,20160217,1
2025238,20160218,1
2025238,20160307,1
2025238,20160308,1
2025238,20160309,1
2025238,20160310,1
2025238,20160314,1
2025238,20160315,1
2025238,20160316,1
2025238,20160317,1
2025238,20160321,1
2025238,20160322,1
2025238,20160323,1
2025238,20160324,1
2025238,20160329,1
2025238,20160330,1
2025238,20160331,1
2025238,20160404,1
2025238,20160405,1
2025238,20160406,1
2025238,20160407,1
2025238,20160411,1
2025238,20160412,1
2025238,20160413,1
2025238,20160414,1
2025237,20160605,1
2025237,20160612,1
2025237,20160619,1
2025237,20160626,1
2025237,20160703,1
2025237,20160710,1
2025237,20160717,1
2025237,20160724,1
