route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,shape_id
1404015,2045981,11120459810942699,101,101,0,
1404015,2025566,1120255660942699,101,101,0,
1404015,2025567,1120255670942699,101,101,0,
1404015,2025568,1120255680942699,101,101,0,
1404015,2025576,1120255760942699,101,101,0,
1404015,2025578,1120255780942699,101,101,0,
1404015,2025583,1120255830942699,101,101,0,
1404015,2025585,1120255850942699,101,101,0,
1404015,2045977,1120459770942699,101,101,0,
1404015,2045978,1120459780942699,101,101,0,
1404015,2045979,1120459790942699,101,101,0,
1404015,2045980,1120459800942699,101,101,0,
1404015,2045981,1120459810942699,101,101,0,
1404015,2025566,11220255660942699,101,101,0,
1404015,2025567,11220255670942699,101,101,0,
1404015,2025568,11220255680942699,101,101,0,
1404015,2025576,11220255760942699,101,101,0,
1404015,2025578,11220255780942699,101,101,0,
1404015,2025583,11220255830942699,101,101,0,
1404015,2025585,11220255850942699,101,101,0,
1404015,2045977,11220459770942699,101,101,0,
1404015,2045978,11220459780942699,101,101,0,
1404015,2045979,11220459790942699,101,101,0,
1404015,2045980,11220459800942699,101,101,0,
1404015,2045981,11220459810942699,101,101,0,
1404015,2025566,11320255660942699,101,101,0,
1404015,2025567,11320255670942699,101,101,0,
1404015,2025568,11320255680942699,101,101,0,
1404015,2025576,11320255760942699,101,101,0,
1404015,2025578,11320255780942699,101,101,0,
1404015,2025583,11320255830942699,101,101,0,
1404015,2025585,11320255850942699,101,101,0,
1404015,2045977,11320459770942699,101,101,0,
1404015,2045978,11320459780942699,101,101,0,
1404015,2045979,11320459790942699,101,101,0,
1404015,2045980,11320459800942699,101,101,0,
1404015,2045981,11320459810942699,101,101,0,
1404015,2025566,11420255660942699,101,101,0,
1404015,2025567,11420255670942699,101,101,0,
1404015,2025568,11420255680942699,101,101,0,
1404015,2025576,11420255760942699,101,101,0,
1404015,2025578,11420255780942699,101,101,0,
1404015,2025583,11420255830942699,101,101,0,
1404015,2025585,11420255850942699,101,101,0,
1404015,2045977,11420459770942699,101,101,0,
1404015,2045978,11420459780942699,101,101,0,
1404015,2045979,11420459790942699,101,101,0,
1404015,2045980,11420459800942699,101,101,0,
1404015,2045981,11420459810942699,101,101,0,
1404015,2025566,11520255660942699,101,101,0,
1404015,2025567,11520255670942699,101,101,0,
1404015,2025568,11520255680942699,101,101,0,
1404015,2025576,11520255760942699,101,101,0,
1404015,2025578,11520255780942699,101,101,0,
1404015,2025583,11520255830942699,101,101,0,
1404015,2025585,11520255850942699,101,101,0,
1404015,2045977,11520459770942699,101,101,0,
1404015,2045978,11520459780942699,101,101,0,
1404015,2045979,11520459790942699,101,101,0,
1404015,2045980,11520459800942699,101,101,0,
1404015,2045981,11520459810942699,101,101,0,
1404015,2025566,11620255660942699,101,101,0,
1404015,2025567,11620255670942699,101,101,0,
1404015,2025568,11620255680942699,101,101,0,
1404015,2025576,11620255760942699,101,101,0,
1404015,2025578,11620255780942699,101,101,0,
1404015,2025583,11620255830942699,101,101,0,
1404015,2025585,11620255850942699,101,101,0,
1404015,2045977,11620459770942699,101,101,0,
1404015,2045978,11620459780942699,101,101,0,
1404015,2045979,11620459790942699,101,101,0,
1404015,2045980,11620459800942699,101,101,0,
1404015,2045981,11620459810942699,101,101,0,
1404015,2025566,11720255660942699,101,101,0,
1404015,2025567,11720255670942699,101,101,0,
1404015,2025568,11720255680942699,101,101,0,
1404015,2025576,11720255760942699,101,101,0,
1404015,2025578,11720255780942699,101,101,0,
1404015,2025583,11720255830942699,101,101,0,
1404015,2025585,11720255850942699,101,101,0,
1404015,2045977,11720459770942699,101,101,0,
1404015,2045978,11720459780942699,101,101,0,
1404015,2045979,11720459790942699,101,101,0,
1404015,2045980,11720459800942699,101,101,0,
1404015,2045981,11720459810942699,101,101,0,
1404015,2025566,11820255660942699,101,101,0,
1404015,2025567,11820255670942699,101,101,0,
1404015,2025568,11820255680942699,101,101,0,
1404015,2025576,11820255760942699,101,101,0,
1404015,2025578,11820255780942699,101,101,0,
1404015,2025583,11820255830942699,101,101,0,
1404015,2025585,11820255850942699,101,101,0,
1404015,2045977,11820459770942699,101,101,0,
1404015,2045978,11820459780942699,101,101,0,
1404015,2045979,11820459790942699,101,101,0,
1404015,2045980,11820459800942699,101,101,0,
1404015,2045981,11820459810942699,101,101,0,
1404015,2025566,11920255660942699,101,101,0,
1404015,2025567,11920255670942699,101,101,0,
1404015,2025568,11920255680942699,101,101,0,
1404015,2025576,11920255760942699,101,101,0,
1404015,2025578,11920255780942699,101,101,0,
1404015,2025583,11920255830942699,101,101,0,
1404015,2025585,11920255850942699,101,101,0,
1404015,2045977,11920459770942699,101,101,0,
1404015,2045978,11920459780942699,101,101,0,
1404015,2045979,11920459790942699,101,101,0,
1404015,2045980,11920459800942699,101,101,0,
1404015,2045981,11920459810942699,101,101,0,
1404015,2025566,12020255660942699,101,101,0,
1404015,2025567,12020255670942699,101,101,0,
1404015,2025568,12020255680942699,101,101,0,
1404015,2025576,12020255760942699,101,101,0,
1404015,2025578,12020255780942699,101,101,0,
1404015,2025583,12020255830942699,101,101,0,
1404015,2025585,12020255850942699,101,101,0,
1404015,2045977,12020459770942699,101,101,0,
1404015,2045978,12020459780942699,101,101,0,
1404015,2045979,12020459790942699,101,101,0,
1404015,2045980,12020459800942699,101,101,0,
1404015,2045981,12020459810942699,101,101,0,
1404015,2025566,120255660942699,101,101,0,
1404015,2025567,120255670942699,101,101,0,
1404015,2025568,120255680942699,101,101,0,
1404015,2025576,120255760942699,101,101,0,
1404015,2025578,120255780942699,101,101,0,
1404015,2025583,120255830942699,101,101,0,
1404015,2025585,120255850942699,101,101,0,
1404015,2045977,120459770942699,101,101,0,
1404015,2045978,120459780942699,101,101,0,
1404015,2045979,120459790942699,101,101,0,
1404015,2045980,120459800942699,101,101,0,
1404015,2045981,120459810942699,101,101,0,
1404015,2025566,12120255660942699,101,101,0,
1404015,2025567,12120255670942699,101,101,0,
1404015,2025568,12120255680942699,101,101,0,
1404015,2025576,12120255760942699,101,101,0,
1404015,2025578,12120255780942699,101,101,0,
1404015,2025583,12120255830942699,101,101,0,
1404015,2025585,12120255850942699,101,101,0,
1404015,2045977,12120459770942699,101,101,0,
1404015,2045978,12120459780942699,101,101,0,
1404015,2045979,12120459790942699,101,101,0,
1404015,2045980,12120459800942699,101,101,0,
1404015,2045981,12120459810942699,101,101,0,
1404015,2025566,1220255660942699,101,101,0,
1404015,2025567,1220255670942699,101,101,0,
1404015,2025568,1220255680942699,101,101,0,
1404015,2025576,1220255760942699,101,101,0,
1404015,2025578,1220255780942699,101,101,0,
1404015,2025583,1220255830942699,101,101,0,
1404015,2025585,1220255850942699,101,101,0,
1404015,2045977,1220459770942699,101,101,0,
1404015,2045978,1220459780942699,101,101,0,
1404015,2045979,1220459790942699,101,101,0,
1404015,2045980,1220459800942699,101,101,0,
1404015,2045981,1220459810942699,101,101,0,
1404015,2025566,12220255660942699,101,101,0,
1404015,2025567,12220255670942699,101,101,0,
1404015,2025568,12220255680942699,101,101,0,
1404015,2025576,12220255760942699,101,101,0,
1404015,2025578,12220255780942699,101,101,0,
1404015,2025583,12220255830942699,101,101,0,
1404015,2025585,12220255850942699,101,101,0,
1404015,2045977,12220459770942699,101,101,0,
1404015,2045978,12220459780942699,101,101,0,
1404015,2045979,12220459790942699,101,101,0,
1404015,2045980,12220459800942699,101,101,0,
1404015,2045981,12220459810942699,101,101,0,
1404015,2025566,12320255660942699,101,101,0,
1404015,2025567,12320255670942699,101,101,0,
1404015,2025568,12320255680942699,101,101,0,
1404015,2025576,12320255760942699,101,101,0,
1404015,2025578,12320255780942699,101,101,0,
1404015,2025583,12320255830942699,101,101,0,
1404015,2025585,12320255850942699,101,101,0,
1404015,2045977,12320459770942699,101,101,0,
1404015,2045978,12320459780942699,101,101,0,
1404015,2045979,12320459790942699,101,101,0,
1404015,2045980,12320459800942699,101,101,0,
1404015,2045981,12320459810942699,101,101,0,
1404015,2025566,12420255660942699,101,101,0,
1404015,2025567,12420255670942699,101,101,0,
1404015,2025568,12420255680942699,101,101,0,
1404015,2025576,12420255760942699,101,101,0,
1404015,2025578,12420255780942699,101,101,0,
1404015,2025583,12420255830942699,101,101,0,
1404015,2025585,12420255850942699,101,101,0,
1404015,2045977,12420459770942699,101,101,0,
1404015,2045978,12420459780942699,101,101,0,
1404015,2045979,12420459790942699,101,101,0,
1404015,2045980,12420459800942699,101,101,0,
1404015,2045981,12420459810942699,101,101,0,
1404015,2025566,12520255660942699,101,101,0,
1404015,2025567,12520255670942699,101,101,0,
1404015,2025568,12520255680942699,101,101,0,
1404015,2025576,12520255760942699,101,101,0,
1404015,2025578,12520255780942699,101,101,0,
1404015,2025583,12520255830942699,101,101,0,
1404015,2025585,12520255850942699,101,101,0,
1404015,2045977,12520459770942699,101,101,0,
1404015,2045978,12520459780942699,101,101,0,
1404015,2045979,12520459790942699,101,101,0,
1404015,2045980,12520459800942699,101,101,0,
1404015,2045981,12520459810942699,101,101,0,
1404015,2025566,12620255660942699,101,101,0,
1404015,2025567,12620255670942699,101,101,0,
1404015,2025568,12620255680942699,101,101,0,
1404015,2025576,12620255760942699,101,101,0,
1404015,2025578,12620255780942699,101,101,0,
1404015,2025583,12620255830942699,101,101,0,
1404015,2025585,12620255850942699,101,101,0,
1404015,2045977,12620459770942699,101,101,0,
1404015,2045978,12620459780942699,101,101,0,
1404015,2045979,12620459790942699,101,101,0,
1404015,2045980,12620459800942699,101,101,0,
1404015,2045981,12620459810942699,101,101,0,
1404015,2025566,12720255660942699,101,101,0,
1404015,2025567,12720255670942699,101,101,0,
1404015,2025568,12720255680942699,101,101,0,
1404015,2025576,12720255760942699,101,101,0,
1404015,2025578,12720255780942699,101,101,0,
1404015,2025583,12720255830942699,101,101,0,
1404015,2025585,12720255850942699,101,101,0,
1404015,2045977,12720459770942699,101,101,0,
1404015,2045978,12720459780942699,101,101,0,
1404015,2045979,12720459790942699,101,101,0,
1404015,2045980,12720459800942699,101,101,0,
1404015,2045981,12720459810942699,101,101,0,
1404015,2025566,12820255660942699,101,101,0,
1404015,2025567,12820255670942699,101,101,0,
1404015,2025568,12820255680942699,101,101,0,
1404015,2025576,12820255760942699,101,101,0,
1404015,2025578,12820255780942699,101,101,0,
1404015,2025583,12820255830942699,101,101,0,
1404015,2025585,12820255850942699,101,101,0,
1404015,2045977,12820459770942699,101,101,0,
1404015,2045978,12820459780942699,101,101,0,
1404015,2045979,12820459790942699,101,101,0,
1404015,2045980,12820459800942699,101,101,0,
1404015,2045981,12820459810942699,101,101,0,
1404015,2025566,12920255660942699,101,101,0,
1404015,2025567,12920255670942699,101,101,0,
1404015,2025568,12920255680942699,101,101,0,
1404015,2025576,12920255760942699,101,101,0,
1404015,2025578,12920255780942699,101,101,0,
1404015,2025583,12920255830942699,101,101,0,
1404015,2025585,12920255850942699,101,101,0,
1404015,2045977,12920459770942699,101,101,0,
1404015,2045978,12920459780942699,101,101,0,
1404015,2045979,12920459790942699,101,101,0,
1404015,2045980,12920459800942699,101,101,0,
1404015,2045981,12920459810942699,101,101,0,
1404015,2025566,13020255660942699,101,101,0,
1404015,2025567,13020255670942699,101,101,0,
1404015,2025568,13020255680942699,101,101,0,
1404015,2025576,13020255760942699,101,101,0,
1404015,2025578,13020255780942699,101,101,0,
1404015,2025583,13020255830942699,101,101,0,
1404015,2025585,13020255850942699,101,101,0,
1404015,2045977,13020459770942699,101,101,0,
1404015,2045978,13020459780942699,101,101,0,
1404015,2045979,13020459790942699,101,101,0,
1404015,2045980,13020459800942699,101,101,0,
1404015,2045981,13020459810942699,101,101,0,
1404015,2025566,13120255660942699,101,101,0,
1404015,2025567,13120255670942699,101,101,0,
1404015,2025568,13120255680942699,101,101,0,
1404015,2025576,13120255760942699,101,101,0,
1404015,2025578,13120255780942699,101,101,0,
1404015,2025583,13120255830942699,101,101,0,
1404015,2025585,13120255850942699,101,101,0,
1404015,2045977,13120459770942699,101,101,0,
1404015,2045978,13120459780942699,101,101,0,
1404015,2045979,13120459790942699,101,101,0,
1404015,2045980,13120459800942699,101,101,0,
1404015,2045981,13120459810942699,101,101,0,
1404015,2025566,1320255660942699,101,101,0,
1404015,2025567,1320255670942699,101,101,0,
1404015,2025568,1320255680942699,101,101,0,
1404015,2025576,1320255760942699,101,101,0,
1404015,2025578,1320255780942699,101,101,0,
1404015,2025583,1320255830942699,101,101,0,
1404015,2025585,1320255850942699,101,101,0,
1404015,2045977,1320459770942699,101,101,0,
1404015,2045978,1320459780942699,101,101,0,
1404015,2045979,1320459790942699,101,101,0,
1404015,2045980,1320459800942699,101,101,0,
1404015,2045981,1320459810942699,101,101,0,
1404015,2025566,13220255660942699,101,101,0,
1404015,2025567,13220255670942699,101,101,0,
1404015,2025568,13220255680942699,101,101,0,
1404015,2025576,13220255760942699,101,101,0,
1404015,2025578,13220255780942699,101,101,0,
1404015,2025583,13220255830942699,101,101,0,
1404015,2025585,13220255850942699,101,101,0,
1404015,2045977,13220459770942699,101,101,0,
1404015,2045978,13220459780942699,101,101,0,
1404015,2045979,13220459790942699,101,101,0,
1404015,2045980,13220459800942699,101,101,0,
1404015,2045981,13220459810942699,101,101,0,
1404015,2025566,13320255660942699,101,101,0,
1404015,2025567,13320255670942699,101,101,0,
1404015,2025568,13320255680942699,101,101,0,
1404015,2025576,13320255760942699,101,101,0,
1404015,2025578,13320255780942699,101,101,0,
1404015,2025583,13320255830942699,101,101,0,
1404015,2025585,13320255850942699,101,101,0,
1404015,2045977,13320459770942699,101,101,0,
1404015,2045978,13320459780942699,101,101,0,
1404015,2045979,13320459790942699,101,101,0,
1404015,2045980,13320459800942699,101,101,0,
1404015,2045981,13320459810942699,101,101,0,
1404015,2025566,13420255660942699,101,101,0,
1404015,2025567,13420255670942699,101,101,0,
1404015,2025568,13420255680942699,101,101,0,
1404015,2025576,13420255760942699,101,101,0,
1404015,2025578,13420255780942699,101,101,0,
1404015,2025583,13420255830942699,101,101,0,
1404015,2025585,13420255850942699,101,101,0,
1404015,2045977,13420459770942699,101,101,0,
1404015,2045978,13420459780942699,101,101,0,
1404015,2045979,13420459790942699,101,101,0,
1404015,2045980,13420459800942699,101,101,0,
1404015,2045981,13420459810942699,101,101,0,
1404015,2025566,13520255660942699,101,101,0,
1404015,2025567,13520255670942699,101,101,0,
1404015,2025568,13520255680942699,101,101,0,
1404015,2025576,13520255760942699,101,101,0,
1404015,2025578,13520255780942699,101,101,0,
1404015,2025583,13520255830942699,101,101,0,
1404015,2025585,13520255850942699,101,101,0,
1404015,2045977,13520459770942699,101,101,0,
1404015,2045978,13520459780942699,101,101,0,
1404015,2045979,13520459790942699,101,101,0,
1404015,2045980,13520459800942699,101,101,0,
1404015,2045981,13520459810942699,101,101,0,
1404015,2025566,13620255660942699,101,101,0,
1404015,2025567,13620255670942699,101,101,0,
1404015,2025568,13620255680942699,101,101,0,
1404015,2025576,13620255760942699,101,101,0,
1404015,2025578,13620255780942699,101,101,0,
1404015,2025583,13620255830942699,101,101,0,
1404015,2025585,13620255850942699,101,101,0,
1404015,2045977,13620459770942699,101,101,0,
1404015,2045978,13620459780942699,101,101,0,
1404015,2045979,13620459790942699,101,101,0,
1404015,2045980,13620459800942699,101,101,0,
1404015,2045981,13620459810942699,101,101,0,
1404015,2025566,13720255660942699,101,101,0,
1404015,2025567,13720255670942699,101,101,0,
1404015,2025568,13720255680942699,101,101,0,
1404015,2025576,13720255760942699,101,101,0,
1404015,2025578,13720255780942699,101,101,0,
1404015,2025583,13720255830942699,101,101,0,
1404015,2025585,13720255850942699,101,101,0,
1404015,2045977,13720459770942699,101,101,0,
1404015,2045978,13720459780942699,101,101,0,
1404015,2045979,13720459790942699,101,101,0,
1404015,2045980,13720459800942699,101,101,0,
1404015,2045981,13720459810942699,101,101,0,
1404015,2025566,13820255660942699,101,101,0,
1404015,2025567,13820255670942699,101,101,0,
1404015,2025568,13820255680942699,101,101,0,
1404015,2025576,13820255760942699,101,101,0,
1404015,2025578,13820255780942699,101,101,0,
1404015,2025583,13820255830942699,101,101,0,
1404015,2025585,13820255850942699,101,101,0,
1404015,2045977,13820459770942699,101,101,0,
1404015,2045978,13820459780942699,101,101,0,
1404015,2045979,13820459790942699,101,101,0,
1404015,2045980,13820459800942699,101,101,0,
1404015,2045981,13820459810942699,101,101,0,
1404015,2025566,13920255660942699,101,101,0,
1404015,2025567,13920255670942699,101,101,0,
1404015,2025568,13920255680942699,101,101,0,
1404015,2025576,13920255760942699,101,101,0,
1404015,2025578,13920255780942699,101,101,0,
1404015,2025583,13920255830942699,101,101,0,
1404015,2025585,13920255850942699,101,101,0,
1404015,2045977,13920459770942699,101,101,0,
1404015,2045978,13920459780942699,101,101,0,
1404015,2045979,13920459790942699,101,101,0,
1404015,2045980,13920459800942699,101,101,0,
1404015,2045981,13920459810942699,101,101,0,
1404015,2025566,14020255660942699,101,101,0,
1404015,2025567,14020255670942699,101,101,0,
1404015,2025568,14020255680942699,101,101,0,
1404015,2025576,14020255760942699,101,101,0,
1404015,2025578,14020255780942699,101,101,0,
1404015,2025583,14020255830942699,101,101,0,
1404015,2025585,14020255850942699,101,101,0,
1404015,2045977,14020459770942699,101,101,0,
1404015,2045978,14020459780942699,101,101,0,
1404015,2045979,14020459790942699,101,101,0,
1404015,2045980,14020459800942699,101,101,0,
1404015,2045981,14020459810942699,101,101,0,
1404015,2025566,14120255660942699,101,101,0,
1404015,2025567,14120255670942699,101,101,0,
1404015,2025568,14120255680942699,101,101,0,
1404015,2025576,14120255760942699,101,101,0,
1404015,2025578,14120255780942699,101,101,0,
1404015,2025583,14120255830942699,101,101,0,
1404015,2025585,14120255850942699,101,101,0,
1404015,2045977,14120459770942699,101,101,0,
1404015,2045978,14120459780942699,101,101,0,
1404015,2045979,14120459790942699,101,101,0,
1404015,2045980,14120459800942699,101,101,0,
1404015,2045981,14120459810942699,101,101,0,
1404015,2025566,1420255660942699,101,101,0,
1404015,2025567,1420255670942699,101,101,0,
1404015,2025568,1420255680942699,101,101,0,
1404015,2025576,1420255760942699,101,101,0,
1404015,2025578,1420255780942699,101,101,0,
1404015,2025583,1420255830942699,101,101,0,
1404015,2025585,1420255850942699,101,101,0,
1404015,2045977,1420459770942699,101,101,0,
1404015,2045978,1420459780942699,101,101,0,
1404015,2045979,1420459790942699,101,101,0,
1404015,2045980,1420459800942699,101,101,0,
1404015,2045981,1420459810942699,101,101,0,
1404015,2025566,14220255660942699,101,101,0,
1404015,2025567,14220255670942699,101,101,0,
1404015,2025568,14220255680942699,101,101,0,
1404015,2025576,14220255760942699,101,101,0,
1404015,2025578,14220255780942699,101,101,0,
1404015,2025583,14220255830942699,101,101,0,
1404015,2025585,14220255850942699,101,101,0,
1404015,2045977,14220459770942699,101,101,0,
1404015,2045978,14220459780942699,101,101,0,
1404015,2045979,14220459790942699,101,101,0,
1404015,2045980,14220459800942699,101,101,0,
1404015,2045981,14220459810942699,101,101,0,
1404015,2025566,14320255660942699,101,101,0,
1404015,2025567,14320255670942699,101,101,0,
1404015,2025568,14320255680942699,101,101,0,
1404015,2025576,14320255760942699,101,101,0,
1404015,2025578,14320255780942699,101,101,0,
1404015,2025583,14320255830942699,101,101,0,
1404015,2025585,14320255850942699,101,101,0,
1404015,2045977,14320459770942699,101,101,0,
1404015,2045978,14320459780942699,101,101,0,
1404015,2045979,14320459790942699,101,101,0,
1404015,2045980,14320459800942699,101,101,0,
1404015,2045981,14320459810942699,101,101,0,
1404015,2025566,14420255660942699,101,101,0,
1404015,2025567,14420255670942699,101,101,0,
1404015,2025568,14420255680942699,101,101,0,
1404015,2025576,14420255760942699,101,101,0,
1404015,2025578,14420255780942699,101,101,0,
1404015,2025583,14420255830942699,101,101,0,
1404015,2025585,14420255850942699,101,101,0,
1404015,2045977,14420459770942699,101,101,0,
1404015,2045978,14420459780942699,101,101,0,
1404015,2045979,14420459790942699,101,101,0,
1404015,2045980,14420459800942699,101,101,0,
1404015,2045981,14420459810942699,101,101,0,
1404015,2025566,14520255660942699,101,101,0,
1404015,2025567,14520255670942699,101,101,0,
1404015,2025568,14520255680942699,101,101,0,
1404015,2025576,14520255760942699,101,101,0,
1404015,2025578,14520255780942699,101,101,0,
1404015,2025583,14520255830942699,101,101,0,
1404015,2025585,14520255850942699,101,101,0,
1404015,2045977,14520459770942699,101,101,0,
1404015,2045978,14520459780942699,101,101,0,
1404015,2045979,14520459790942699,101,101,0,
1404015,2045980,14520459800942699,101,101,0,
1404015,2045981,14520459810942699,101,101,0,
1404015,2025566,14620255660942699,101,101,0,
1404015,2025567,14620255670942699,101,101,0,
1404015,2025568,14620255680942699,101,101,0,
1404015,2025576,14620255760942699,101,101,0,
1404015,2025578,14620255780942699,101,101,0,
1404015,2025583,14620255830942699,101,101,0,
1404015,2025585,14620255850942699,101,101,0,
1404015,2045977,14620459770942699,101,101,0,
1404015,2045978,14620459780942699,101,101,0,
